Year,Brand,Model,Mileage,Engine Size,Fuel Type,Transmission,Price
2001,4,4,211734,6.0,2,2,5000.0
2007,2,20,107922,3.5,3,2,25603.71
2012,3,13,131664,2.8,4,2,10308.89
2002,3,16,244566,2.5,1,2,5000.0
2013,5,5,126310,4.0,3,1,23326.34
2023,1,9,190206,2.1,1,2,21476.18
2016,5,5,106093,2.4,2,1,24849.04
2008,4,6,267745,1.9,3,2,5000.0
2002,4,6,161781,5.0,3,2,9000.57
2011,5,14,140886,3.4,4,1,19089.19
2005,5,3,238451,4.8,3,1,16270.5
2006,2,2,22602,2.8,4,1,19775.31
2019,4,6,37478,4.1,4,2,29104.72
2020,3,16,158664,3.3,1,2,18192.71
2021,2,2,157691,3.2,3,2,28889.84
2017,2,19,88174,3.7,1,2,25979.22
2023,3,13,25663,3.0,2,2,31111.56
2009,3,12,40301,3.1,4,2,12117.97
2014,2,1,94333,1.7,2,1,21346.63
2001,4,6,141169,3.2,4,1,5000.0
2010,3,13,21651,1.2,2,1,9636.18
2012,2,2,52924,1.1,2,1,16298.84
2004,5,14,251440,2.5,1,1,5000.0
2003,5,5,34113,5.4,2,1,23391.33
2007,2,19,99350,4.2,3,2,26695.62
2008,3,16,6022,1.5,1,1,9713.77
2004,2,19,139913,5.8,2,2,19643.81
2021,5,10,259301,5.7,3,2,30816.64
2003,1,9,9167,4.5,1,1,8723.4
2001,2,1,153991,5.0,4,2,18765.88
2009,2,19,242801,3.9,1,2,17859.77
2019,4,15,140003,4.5,4,1,24562.83
2006,3,16,271281,5.6,1,2,5638.67
2011,1,7,142089,2.4,4,1,5285.1
2012,1,17,253060,5.8,2,2,11258.8
2009,1,7,7529,2.7,2,2,14568.45
2005,4,15,46716,2.6,4,2,8093.73
2000,3,13,127856,5.4,2,1,5000.0
2017,3,16,27534,5.5,1,1,24863.39
2022,2,2,24705,4.2,3,2,43958.14
2000,5,3,47208,5.0,3,2,20293.04
2002,4,6,47149,3.7,2,2,5000.0
2007,3,13,136366,3.1,4,1,5000.0
2011,5,5,200219,4.1,1,2,15309.36
2009,5,3,155272,5.6,4,2,21411.78
2003,2,2,176838,3.2,2,1,10903.31
2004,5,5,208121,1.4,2,1,5000.0
2018,5,14,276550,4.4,3,1,29467.11
2018,4,8,106529,3.0,1,2,18074.75
2008,3,13,23780,4.5,1,2,18653.66
2018,4,6,40409,3.8,4,2,26489.75
2020,3,13,16860,3.9,3,2,27714.85
2009,5,10,223196,2.4,4,1,10351.41
2011,2,20,11117,2.2,3,2,33133.15
2001,5,5,5171,2.1,3,1,12549.15
2001,4,6,71498,3.9,1,2,5000.0
2020,5,14,269693,3.2,3,2,25383.25
2012,1,9,109611,4.1,3,2,16144.86
2005,3,11,6010,1.5,4,1,7671.14
2022,4,6,130614,5.3,4,2,23766.76
2009,3,12,177056,4.9,1,1,10022.75
2000,1,18,177791,1.3,2,1,5000.0
2002,3,16,265184,4.5,2,1,5000.0
2013,4,6,138153,5.1,1,1,8701.02
2007,1,17,286358,4.1,2,1,5000.0
2012,1,17,48002,2.8,3,1,15194.39
2005,3,13,298678,6.0,4,1,5000.0
2003,4,4,233066,5.4,3,2,5000.0
2023,2,2,223191,2.9,1,2,31495.2
2010,1,9,26461,4.9,2,2,21962.65
2018,5,5,22745,4.8,3,1,42196.39
2014,2,2,4528,1.7,4,1,29721.62
2008,3,11,83782,2.7,2,2,8280.2
2005,3,13,35360,5.4,2,1,7947.23
2015,4,4,143274,5.2,2,1,12794.26
2022,2,2,248437,4.2,4,1,25125.53
2008,1,7,279462,4.7,4,2,5000.0
2004,3,16,220929,3.3,2,2,5000.0
2006,4,15,6073,2.8,2,1,7617.14
2014,3,16,110758,3.5,2,1,12395.97
2008,3,12,186490,1.6,4,2,5000.0
2001,5,10,68633,5.5,2,2,22086.21
2010,3,13,198872,1.4,4,2,8041.3
2008,3,12,205295,3.3,2,1,5000.0
2005,1,7,237928,2.8,3,1,5000.0
2012,1,9,30433,4.9,3,1,17857.37
2010,2,19,15946,4.1,4,2,30572.28
2022,5,5,268430,2.8,4,2,24385.93
2007,3,13,45122,5.7,4,2,19069.67
2021,4,4,191145,4.8,1,2,16328.71
2021,1,7,230125,4.1,1,2,17569.4
2001,4,15,195005,4.0,4,1,5000.0
2016,1,17,251115,2.8,3,1,14159.51
2022,5,5,143452,3.4,1,1,25927.26
2013,3,11,291997,4.6,4,1,10377.29
2011,4,8,69423,5.6,1,2,18381.87
2022,4,8,85127,3.7,1,2,24015.54
2014,2,19,274125,5.3,1,2,16217.43
2015,5,5,78730,4.0,3,1,29505.63
2005,3,11,127550,3.0,1,2,5000.0
2008,3,12,48352,3.2,3,2,19488.4
2017,2,1,218137,1.4,2,1,12693.78
2023,5,3,157334,3.7,2,1,26080.08
2015,5,3,145993,4.6,1,2,26012.21
2014,2,1,14432,1.1,2,1,21930.17
2019,1,9,179782,3.1,2,1,12440.02
2006,3,11,58771,6.0,2,1,15148.42
2020,3,16,50550,3.1,2,1,19992.18
2006,2,20,18169,4.6,4,2,22669.55
2010,4,4,196535,4.1,2,2,11604.21
2010,2,2,244933,1.6,3,2,11205.96
2006,5,14,129271,2.8,2,1,15555.34
2014,1,7,96350,1.4,4,1,15187.9
2007,2,20,124262,1.4,1,2,9675.05
2016,4,4,81327,2.5,3,1,14029.11
2020,1,17,231866,1.3,2,2,8441.84
2021,4,8,297686,3.2,2,1,9582.29
2007,5,5,75313,3.5,3,2,22347.16
2002,2,2,227975,4.4,2,2,7985.57
2019,5,14,103473,2.4,1,2,30565.41
2013,4,4,251435,5.3,4,1,13024.83
2014,3,16,204303,5.3,3,1,12260.76
2005,1,7,221479,6.0,4,2,6045.94
2009,3,12,48780,1.6,2,1,5000.0
2020,2,2,6251,5.6,2,2,42622.19
2012,2,20,248372,4.7,1,2,20981.02
2016,3,13,184590,5.8,2,1,16174.96
2002,1,17,8306,2.5,2,2,8953.47
2023,1,7,255155,4.7,4,1,23338.59
2010,3,13,245300,2.8,1,1,5000.0
2007,1,7,279607,2.8,2,1,5000.0
2005,4,15,92964,5.1,2,1,5000.0
2009,4,4,123023,5.5,4,1,12498.18
2020,1,18,141439,1.9,2,2,20617.92
2003,2,19,11339,2.8,1,1,13682.61
2016,3,16,167698,2.0,4,1,8710.28
2020,5,14,73705,3.9,1,2,35169.68
2013,1,9,221768,1.2,2,2,5773.8
2004,4,6,191112,5.2,3,2,5000.0
2005,1,17,15214,5.4,1,1,14885.53
2019,5,10,92986,1.1,3,1,25418.45
2014,2,1,167614,3.4,4,2,26578.48
2014,1,9,278263,2.7,1,1,5180.84
2014,4,8,113840,5.7,4,2,17289.54
2010,1,9,173703,4.7,1,1,6790.64
2004,5,5,158464,1.0,3,2,16860.49
2022,1,7,151427,5.8,4,1,30245.42
2021,2,1,92612,4.4,2,2,35255.06
2018,3,16,126059,2.5,3,2,17849.76
2023,3,16,16736,1.5,3,2,33474.88
2020,5,10,35816,1.4,2,2,32990.9
2001,2,20,218617,3.8,1,2,5000.0
2011,3,16,247805,3.7,2,2,8201.49
2013,3,11,268217,1.1,3,1,5000.0
2013,5,5,162551,2.8,1,2,23285.21
2011,4,15,293893,5.7,2,1,5000.0
2020,2,20,92959,3.4,4,2,36665.42
2009,1,9,242129,5.8,1,1,5000.0
2011,4,6,90562,2.0,4,2,14065.28
2020,2,1,75801,5.5,2,2,35245.28
2002,1,7,97996,1.4,4,1,5000.0
2005,2,2,92019,5.7,3,2,24039.75
2019,5,10,207539,3.6,4,2,31208.1
2019,4,15,197735,5.4,2,1,14279.89
2016,1,17,74486,1.3,2,1,16644.33
2013,5,10,116195,6.0,2,1,21835.74
2010,3,11,274089,1.6,2,2,5000.0
2001,5,5,120394,5.2,3,2,23564.8
2010,1,17,68685,2.3,1,1,12804.6
2013,3,11,185078,3.9,3,2,14067.52
2011,5,10,218085,5.5,4,2,19305.66
2014,4,4,89416,4.0,2,1,13493.02
2017,3,13,220472,2.2,1,1,5333.5
2015,1,7,294624,1.0,3,1,5000.0
2009,2,20,263734,4.3,4,2,19496.77
2012,4,4,279831,4.1,2,1,5000.0
2005,3,11,203925,3.4,3,2,9450.49
2011,3,11,13128,1.1,3,1,12674.98
2005,5,5,27449,4.0,3,1,20864.23
2007,5,10,125053,1.3,3,1,19260.74
2008,5,5,173495,4.7,3,2,25301.28
2003,4,4,41802,3.0,3,1,5960.12
2018,4,4,208707,4.3,4,1,21146.55
2021,4,15,63027,1.1,2,2,17571.78
2003,4,8,190515,2.3,1,1,5000.0
2013,2,20,242740,1.7,3,1,14396.17
2009,5,14,2051,1.7,4,1,25186.61
2012,3,16,78463,3.4,3,1,18079.47
2002,3,16,9373,2.9,1,2,7400.63
2018,4,8,231964,1.9,2,1,10373.65
2012,3,16,49839,5.1,3,2,22850.08
2016,4,15,201510,4.5,1,1,16307.96
2011,3,11,191505,4.7,2,2,7943.51
2020,1,18,188671,2.4,3,1,22130.67
2015,5,5,103921,2.0,4,2,29573.64
2016,2,1,161839,5.2,4,1,32884.82
2000,1,7,103037,5.3,1,2,7581.63
2022,1,17,28999,2.3,2,1,19038.64
2015,4,8,195224,4.5,4,1,10899.56
2001,3,11,63369,6.0,1,1,5000.0
2005,1,17,227373,4.2,1,1,5000.0
2003,3,16,284165,5.8,4,1,5000.0
2002,1,17,76734,4.8,1,2,5000.0
2009,5,5,94763,3.6,2,2,16529.52
2011,1,9,42770,1.0,2,1,5000.0
2000,5,5,240217,3.8,1,2,7387.69
2003,1,17,59944,3.4,3,1,11973.16
2023,1,9,177944,3.9,2,2,21085.83
2008,5,14,85473,3.8,2,1,14818.58
2009,3,13,780,5.4,4,2,19807.76
2013,5,10,222418,1.2,1,2,12943.17
2006,1,17,119102,5.1,4,1,15142.25
2009,3,12,44495,2.5,1,2,13443.14
2005,2,2,226887,4.5,2,2,14983.5
2000,5,14,195563,2.5,4,1,5000.0
2017,5,5,59245,3.1,3,1,30621.64
2017,2,20,212674,3.0,1,1,16513.8
2018,3,16,208870,2.0,1,2,5669.9
2011,1,9,135412,5.2,4,1,11438.01
2003,2,20,211296,4.8,3,2,19095.34
2002,5,3,221050,1.3,1,1,5000.0
2008,3,11,258278,3.1,4,1,5000.0
2000,2,19,19529,1.3,1,2,12503.0
2011,3,13,258451,4.7,4,1,5000.0
2010,3,12,2610,5.8,3,1,23841.72
2003,3,12,45200,2.1,3,2,11420.18
2017,1,7,24419,5.1,4,1,30621.53
2012,3,16,297797,1.7,2,2,5000.0
2016,4,8,134761,4.4,3,1,24131.44
2001,5,10,262761,2.2,4,1,5739.18
2021,4,8,83373,1.5,2,2,22618.63
2014,2,19,263738,5.9,3,2,28159.86
2008,3,13,39837,5.1,3,2,17123.13
2021,5,3,25564,4.8,2,1,40356.31
2014,4,15,270155,3.8,4,1,9095.19
2000,1,7,138116,3.7,3,2,5000.0
2022,2,1,202459,5.1,2,2,27885.99
2019,4,15,245648,5.9,2,1,12248.94
2016,1,9,19781,1.2,3,1,18574.49
2018,5,14,297609,5.7,2,2,19059.8
2007,4,15,263825,4.0,2,1,5000.0
2016,4,8,85067,3.7,1,2,13285.97
2000,5,10,11768,1.3,4,2,9172.92
2009,4,15,271626,2.3,3,2,6342.25
2008,5,3,17947,5.4,1,2,23296.04
2001,2,19,77233,5.1,4,1,21422.05
2010,1,17,13142,3.8,2,1,15165.46
2006,1,7,40352,3.7,2,1,5718.84
2014,4,4,276416,5.3,4,2,13687.32
2006,4,15,229403,5.9,3,2,7255.4
2001,3,16,93386,4.5,4,1,5000.0
2008,1,9,295618,4.6,1,2,6120.54
2016,5,14,6923,3.1,3,2,32609.9
2005,4,8,197942,2.2,2,2,5000.0
2007,2,20,103368,4.6,3,1,25507.41
2019,4,6,31510,1.5,1,1,21507.22
2006,3,16,6439,4.6,2,1,8889.65
2015,2,20,265413,5.2,2,2,25427.06
2003,2,19,73765,2.9,3,2,14921.65
2006,2,1,2417,5.3,3,1,32379.22
2000,3,16,75056,2.6,3,1,5000.0
2021,1,9,49358,2.6,2,1,18850.66
2015,2,20,32224,2.7,3,2,35391.5
2004,1,18,43848,4.2,3,2,11062.11
2004,2,2,67037,5.9,1,2,23000.12
2016,4,15,294827,2.2,4,2,6368.52
2008,1,9,138788,5.4,2,2,11976.05
2010,5,14,248117,5.0,2,1,19479.81
2010,5,5,264399,1.3,2,2,5000.0
2011,3,13,270232,3.2,4,1,6906.18
2002,5,5,133134,1.4,3,2,15850.98
2012,1,9,235648,4.1,1,2,12001.69
2013,2,20,100245,3.4,2,1,17947.54
2008,4,6,209292,3.2,1,1,5881.14
2021,4,15,258542,5.9,2,2,14274.58
2009,5,5,231907,3.8,4,2,14200.81
2018,5,5,217048,2.3,1,1,19022.14
2012,2,20,78849,3.8,4,2,30817.5
2012,2,20,169513,4.9,1,1,21426.61
2018,5,5,35701,2.4,3,2,36555.29
2016,2,2,147159,5.0,2,1,30452.42
2013,3,12,162118,1.2,2,1,5000.0
2012,5,5,189781,5.0,3,2,26356.09
2001,5,10,147704,4.9,2,1,13781.34
2007,5,10,281450,2.7,4,2,9962.27
2006,2,19,273081,5.3,3,2,15175.67
2016,1,17,119166,1.4,4,1,16073.78
2014,5,5,178377,4.8,2,2,26116.58
2006,2,20,185338,1.1,4,2,9492.64
2014,3,11,69786,1.9,4,2,17523.33
2017,3,16,176174,1.4,2,1,8182.94
2010,4,4,101877,1.9,2,1,8296.8
2019,3,12,8845,5.1,3,1,29813.71
2009,2,19,197268,5.4,1,1,16950.15
2013,5,14,197098,3.6,1,2,21436.22
2003,1,7,180234,2.4,1,1,5000.0
2018,1,17,53971,4.5,4,1,23883.02
2004,3,13,179988,2.8,2,1,5000.0
2021,5,14,61378,5.4,4,2,43656.53
2018,2,2,109811,2.3,1,1,23941.49
2008,5,14,43087,2.2,4,2,26687.06
2003,5,14,164207,1.9,2,1,8303.35
2012,4,8,252019,1.1,4,1,5000.0
2023,1,17,166979,3.7,4,2,19619.37
2020,5,3,80781,5.9,4,2,37035.8
2010,2,1,258683,3.6,3,1,11816.96
2011,1,7,199109,2.5,2,2,5000.0
2005,3,12,127650,3.6,1,1,6702.49
2012,5,3,58446,3.1,1,2,20733.56
2020,4,8,73830,5.4,3,2,28037.23
2021,3,16,189222,1.5,4,1,11204.49
2021,3,12,107211,3.2,4,1,17336.66
2001,2,19,183608,2.6,3,1,10652.27
2001,5,3,262541,3.3,1,2,5000.0
2007,4,4,56081,2.5,1,1,9969.61
2007,5,5,272636,2.5,1,2,8689.61
2002,2,20,117126,5.4,2,1,12020.64
2020,5,3,124806,5.3,1,1,35472.3
2006,3,11,149499,4.3,4,2,9622.0
2022,2,1,135110,3.7,3,1,34948.32
2000,5,10,69911,4.4,1,1,11015.23
2000,3,13,280084,5.0,1,2,5000.0
2008,5,3,56216,5.7,4,1,31464.96
2015,3,11,259358,2.1,2,2,5378.04
2009,3,13,188705,3.5,4,1,5571.18
2009,4,15,136161,5.0,3,2,14089.26
2022,5,3,289479,4.4,4,2,27640.31
2016,2,19,250011,4.0,2,2,25246.85
2023,3,16,148050,4.3,1,2,26950.13
2010,1,9,193899,1.9,3,2,5000.0
2017,5,3,194483,4.1,3,2,33172.45
2019,1,9,65943,4.0,4,1,20139.84
2005,4,6,136713,4.4,1,2,6848.7
2005,2,2,56365,3.1,3,1,20704.72
2019,5,5,254422,2.6,3,2,23995.95
2007,4,15,249690,3.4,4,2,5000.0
2003,3,13,266424,2.1,4,2,5000.0
2019,5,10,230384,1.6,3,2,25111.22
2003,5,14,82103,1.3,3,1,11155.69
2011,4,8,282326,2.4,2,1,5000.0
2005,3,13,115275,4.8,2,2,10371.45
2011,4,4,218628,3.6,3,1,13169.83
2014,2,1,149593,3.7,1,1,20922.65
2020,3,13,73055,4.3,1,1,26752.96
2000,4,8,239603,1.0,4,1,5000.0
2010,2,1,36373,5.0,1,1,28551.28
2003,2,2,144713,1.2,1,2,8380.64
2010,2,19,269985,1.8,2,1,5000.0
2003,3,16,200948,4.2,3,1,5000.0
2013,4,8,112712,2.3,4,1,8823.79
2006,1,7,229932,4.9,3,1,11031.7
2006,5,5,95131,2.1,2,2,16922.85
2004,3,16,148394,4.5,2,1,5000.0
2009,5,10,47067,4.7,1,1,21149.29
2013,1,7,161947,4.0,2,1,12523.5
2006,5,14,139625,5.2,2,1,14282.04
2004,2,19,225212,4.3,3,1,17464.58
2009,1,17,226489,4.3,2,1,5000.0
2013,1,17,208373,5.8,4,2,18064.36
2000,2,1,241545,2.5,2,2,5000.0
2015,3,13,19988,3.6,1,1,17842.46
2020,4,6,65594,2.8,1,2,18504.65
2019,2,1,77777,1.8,4,1,24327.94
2016,2,2,292722,4.3,1,1,15406.34
2011,5,14,291756,3.9,1,2,14311.63
2001,5,5,192197,1.5,3,1,7666.2
2013,1,18,30923,5.0,4,2,23543.53
2023,4,8,84161,4.7,3,1,29015.77
2006,2,1,250031,4.3,2,1,9058.32
2009,5,3,80456,5.2,1,1,19405.74
2007,2,1,91154,1.7,3,1,13311.18
2002,5,5,164221,5.9,4,1,12550.09
2016,3,16,108609,1.7,4,1,10811.19
2003,1,17,100152,3.8,2,2,5000.0
2015,1,7,705,5.7,4,1,22760.0
2005,3,11,191592,2.7,2,1,5000.0
2020,3,11,40441,5.5,3,1,34992.08
2020,4,15,65532,2.1,3,2,24923.67
2002,3,11,198499,4.7,1,1,5000.0
2006,4,15,54839,1.4,3,1,8499.49
2007,5,14,131099,5.6,2,1,17795.51
2000,3,13,34079,2.3,3,1,6493.8
2012,3,12,175025,3.5,3,2,15702.73
2002,5,3,111871,3.7,1,2,13735.04
2010,2,1,213246,2.3,4,1,13222.14
2017,1,7,15807,5.8,1,1,26289.07
2005,1,17,261363,2.7,2,1,5000.0
2018,1,7,53331,5.5,1,2,23847.53
2017,4,4,8244,3.4,4,2,23711.92
2019,2,1,50730,1.8,1,2,33242.66
2008,1,17,109257,1.7,3,1,9294.17
2013,5,3,108497,3.3,1,1,18681.71
2008,5,3,207712,4.6,1,2,11746.13
2008,1,18,136155,2.2,3,2,14162.44
2013,3,12,284554,1.8,2,1,5000.0
2021,2,1,105376,1.8,3,2,34012.36
2022,1,7,135508,4.5,4,2,23749.73
2000,3,16,167433,5.4,4,1,5000.0
2006,2,20,254668,1.6,1,2,6883.26
2014,1,17,68860,5.0,3,2,28513.24
2015,3,12,94312,4.0,4,1,19569.43
2006,3,13,274283,4.6,1,1,5000.0
2004,2,20,27165,2.8,4,2,22619.12
2009,1,18,261683,5.3,1,1,5698.02
2016,4,8,218147,1.1,2,2,5000.0
2009,3,11,667,4.4,2,1,12004.31
2010,1,17,119225,5.2,3,2,16580.08
2014,2,1,165179,5.9,4,2,27638.16
2020,1,17,15651,5.9,2,1,31890.75
2016,1,9,131350,1.4,1,2,6919.49
2020,5,3,67143,5.8,4,1,34686.69
2022,3,16,237474,1.0,3,2,17247.16
2006,2,19,288826,3.1,2,2,10931.62
2020,2,2,287670,4.8,3,2,27676.51
2007,3,12,110588,2.9,3,2,12110.35
2006,4,6,209842,2.7,1,2,5000.0
2000,1,9,94298,3.8,4,1,5000.0
2002,3,16,122187,1.5,2,1,5000.0
2008,3,16,199596,3.6,1,1,5000.0
2005,1,9,92595,4.5,3,2,17978.89
2021,1,17,43843,1.9,4,1,18643.48
2010,3,13,16441,1.8,4,1,13396.68
2008,4,4,271392,4.3,2,1,5000.0
2002,3,16,200850,5.0,4,1,5000.0
2009,2,2,174276,4.7,1,1,21014.69
2006,5,3,95942,1.9,1,1,7733.63
2015,2,1,298211,5.1,4,2,20968.24
2018,5,14,271437,4.7,4,1,21614.88
2010,4,8,162348,4.6,2,1,10039.72
2015,5,10,224407,3.0,2,2,16768.82
2007,4,6,251384,2.1,1,2,5000.0
2008,5,5,267667,5.6,1,2,16563.69
2002,1,17,231286,1.7,2,2,5000.0
2016,1,18,65744,3.7,1,2,22907.09
2020,5,5,181756,4.4,3,1,27834.88
2013,2,19,265485,2.3,2,1,11785.72
2005,1,7,299506,4.2,1,1,5000.0
2008,2,19,46684,5.8,2,1,25169.93
2018,3,11,271079,3.5,1,2,11918.83
2007,4,8,1171,3.4,4,1,10831.68
2000,2,19,47634,3.0,2,1,6202.98
2016,3,11,121851,5.8,4,1,16860.93
2013,5,3,121726,5.3,2,1,22677.87
2021,1,17,188907,4.9,1,1,22579.23
2017,1,17,44121,4.0,2,1,20867.04
2021,2,20,281922,4.7,1,2,28634.04
2008,2,20,207435,5.3,3,1,22558.46
2020,1,17,263683,1.4,1,1,5000.0
2007,1,18,248518,1.9,1,2,5000.0
2014,1,17,296488,2.7,4,2,10446.95
2016,3,11,283223,2.6,1,1,5000.0
2016,4,15,11119,3.8,2,1,24129.17
2012,2,19,80783,4.7,4,2,31722.23
2018,5,14,134860,1.6,4,1,29105.74
2023,3,11,142133,4.3,3,2,25549.16
2001,2,2,137519,4.0,1,1,6746.53
2014,1,18,240746,5.5,4,2,17570.69
2001,2,19,68085,3.9,4,1,18242.74
2006,1,17,76814,2.8,4,1,5000.0
2018,2,19,190695,2.0,1,1,15465.36
2018,5,5,265371,1.8,4,1,19004.48
2011,2,19,154889,2.3,1,1,13186.74
2018,2,1,109945,2.8,1,2,22552.25
2007,5,14,51356,2.8,2,2,15046.46
2014,2,20,26232,2.5,3,2,29278.31
2018,1,7,156685,3.1,3,1,20860.23
2018,3,11,280401,3.9,2,1,5000.0
2002,4,6,69290,2.4,1,1,5000.0
2014,3,13,137020,4.5,2,2,15796.38
2021,4,8,117343,3.4,4,2,25506.29
2020,5,10,158824,5.9,1,2,28071.11
2010,1,7,150439,3.4,2,2,6339.88
2018,3,13,154669,3.5,3,1,15693.43
2009,5,3,218973,3.6,4,2,15045.39
2013,3,13,208346,5.4,2,1,6894.13
2003,5,10,239571,4.9,4,1,12780.9
2003,3,12,250551,2.1,3,2,5000.0
2010,3,16,201316,3.8,3,2,14046.7
2007,2,19,226659,4.0,4,1,11876.79
2000,4,15,165251,4.8,1,1,5000.0
2009,4,15,134921,2.0,2,1,5000.0
2004,3,16,109516,2.3,3,2,5000.0
2010,4,8,281236,1.6,4,2,6028.47
2021,2,1,45059,3.4,1,2,30976.05
2021,4,4,36421,3.3,4,1,29274.79
2021,1,17,108220,3.0,2,2,18467.95
2011,3,12,104100,5.1,4,2,13249.08
2014,3,13,208452,1.2,2,2,5000.0
2021,2,1,93475,2.8,1,1,31411.39
2004,4,6,249449,3.9,4,1,5000.0
2000,4,15,81999,4.3,2,1,5000.0
2004,1,7,47677,3.1,3,1,10189.77
2022,2,20,121035,4.8,2,1,33140.88
2001,5,3,213071,5.4,2,2,7763.97
2007,1,7,261951,2.4,1,1,5000.0
2008,2,1,98527,3.6,1,1,20795.9
2023,3,12,246800,3.3,1,2,11847.65
2000,3,11,86779,5.0,4,1,5000.0
2011,4,15,194929,4.3,4,1,9076.41
2022,3,13,227000,4.3,3,2,20201.76
2014,3,16,63647,5.2,2,2,21163.76
2010,3,16,131499,2.4,2,2,9955.27
2010,3,12,55985,3.3,3,1,18033.51
2007,2,2,159921,5.3,2,1,17215.89
2000,1,9,104747,1.3,4,2,5000.0
2011,1,17,154804,1.5,4,1,5000.0
2001,4,8,58633,4.7,4,2,13088.24
2003,5,3,266783,3.6,1,1,5767.47
2006,3,13,118129,2.3,4,2,11637.95
2011,2,20,47332,2.4,1,2,17462.23
2005,1,17,145671,1.2,2,1,5000.0
2013,4,6,245991,6.0,2,1,6946.38
2004,5,14,288564,1.2,3,2,7740.37
2008,5,5,127945,1.3,1,1,12588.13
2001,5,14,257788,2.3,3,1,5679.26
2008,4,15,84232,1.4,3,1,9425.68
2018,4,4,276910,3.1,2,2,10789.49
2014,2,1,47407,3.7,2,1,23540.91
2007,1,18,246112,3.5,3,1,5000.0
2006,1,7,217551,2.6,2,1,5000.0
2007,1,9,40151,5.6,1,1,13786.88
2021,4,8,145688,3.4,4,2,20638.51
2022,1,9,292626,3.7,4,2,19193.27
2007,2,2,24613,3.0,3,2,29544.0
2002,3,12,219756,1.9,4,2,5000.0
2006,4,15,32874,5.7,3,2,14814.07
2008,5,5,146400,1.2,4,1,12361.8
2008,3,16,83447,3.7,3,2,19939.8
2002,1,7,39363,2.3,4,2,5551.74
2006,5,14,272427,1.8,1,1,5000.0
2015,1,17,293499,2.9,2,1,5000.0
2004,2,2,170244,5.8,3,2,24085.47
2020,3,13,50042,5.7,3,1,32752.46
2012,4,6,207623,5.2,1,2,11788.4
2003,5,14,256142,1.2,3,2,5000.0
2006,5,14,129406,5.8,4,2,27319.79
2001,4,6,243791,5.7,2,2,5000.0
2014,2,20,101209,5.4,1,2,27825.21
2015,1,17,78653,5.6,4,2,24555.94
2015,2,20,158554,4.3,3,1,28868.12
2007,1,17,63728,1.5,2,1,5000.0
2005,3,12,282592,5.1,4,2,5174.16
2016,1,7,156887,5.1,3,2,26126.68
2008,5,10,102209,4.3,1,2,16884.3
2003,1,7,254480,5.0,4,1,5000.0
2019,2,2,224887,4.1,3,2,34131.54
2016,5,5,111257,4.1,1,1,24905.7
2008,3,12,2757,5.9,2,2,20943.5
2018,5,14,184408,2.3,4,1,27973.87
2000,5,10,228643,3.6,1,2,6911.39
2007,5,14,188438,1.4,4,1,10196.1
2010,5,14,133920,1.5,3,1,15927.43
2002,3,13,255152,2.1,4,1,5000.0
2005,2,20,234298,4.4,4,2,13369.64
2003,1,18,272778,5.7,3,1,5000.0
2014,3,16,284139,4.1,2,2,10838.15
2012,3,11,14715,3.5,4,2,22880.42
2010,4,8,3704,2.2,4,2,16341.66
2000,1,18,196995,1.1,2,2,5000.0
2020,3,12,69562,1.9,2,2,24274.44
2016,3,12,292652,5.4,2,1,8422.2
2020,1,18,124327,2.8,1,2,16042.89
2007,4,6,179208,1.2,3,1,5393.13
2018,1,17,8100,2.5,2,1,17520.36
2016,5,14,287245,2.8,4,2,23196.1
2009,1,17,262887,5.9,4,1,6714.75
2020,4,15,45222,5.3,2,1,21121.69
2002,5,5,163259,3.3,1,1,7841.62
2010,5,10,227329,2.3,4,1,10287.56
2018,5,14,213925,3.2,2,1,16522.94
2011,2,2,88473,4.2,1,1,26320.89
2001,1,9,97311,4.9,4,2,10928.92
2023,5,14,252160,2.8,3,1,30988.34
2010,3,11,65149,6.0,4,1,23083.84
2019,2,20,252701,3.3,1,2,24566.12
2001,2,19,208426,1.4,3,2,5000.0
2003,1,7,259206,1.1,2,2,5000.0
2020,4,4,235688,5.1,2,2,19444.37
2002,3,12,84353,3.0,4,1,8049.83
2019,5,10,164353,2.6,2,2,21732.71
2006,5,14,285481,4.2,1,2,8039.04
2013,1,17,79706,1.8,3,1,19115.77
2011,1,17,156891,5.8,1,1,14526.12
2016,5,14,158189,5.5,1,1,26211.3
2010,1,9,239952,3.6,3,2,5000.0
2002,5,5,101953,5.2,1,2,17438.16
2006,4,6,22084,3.9,1,1,14078.69
2022,5,10,276693,2.7,4,2,29321.9
2013,2,2,284339,2.3,4,1,10360.28
2007,3,12,19766,1.7,1,1,5000.0
2000,2,20,65772,2.8,3,1,10700.86
2003,2,1,282040,4.0,2,1,7973.65
2018,2,2,239022,5.8,2,1,25061.82
2015,4,6,93238,4.9,1,1,12784.44
2011,1,17,144731,1.2,4,1,8441.46
2008,2,19,34496,4.5,3,1,31957.63
2002,3,13,258245,2.7,1,1,5000.0
2017,4,4,57842,1.3,2,2,12080.64
2020,3,16,171640,3.1,1,1,11358.17
2007,4,4,101381,3.6,2,2,11332.91
2001,4,8,207722,2.9,2,1,5000.0
2022,5,14,16974,1.4,3,1,36866.12
2000,5,10,241019,4.5,4,1,6645.22
2013,4,8,57375,2.2,3,1,20722.07
2016,1,9,265888,1.3,2,1,5000.0
2011,5,5,201986,1.8,2,2,14090.73
2007,1,9,70686,2.5,1,1,6940.09
